# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:29:18
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-710.06600660	-0.01691412
-710.03300330	-0.00421982
-710.00000000	0.00486597
-709.96699670	0.00969742
-709.93399340	0.01040820
-709.90099010	0.00655443
-709.86798680	-0.00048164
-709.83498350	-0.00869342
-709.80198020	-0.01616664
-709.76897690	-0.02088663
-709.73597360	-0.02130896
-709.70297030	-0.01697177
-709.66996700	-0.00852812
-709.63696370	0.00324807
-709.60396040	0.01677243
-709.57095710	0.03042656
-709.53795380	0.04218781
-709.50495050	0.05077270
-709.47194719	0.05490918
-709.43894389	0.05402164
-709.40594059	0.04815781
-709.37293729	0.03778052
-709.33993399	0.02375487
-709.30693069	0.00764296
-709.27392739	-0.00918599
-709.24092409	-0.02484937
-709.20792079	-0.03732879
-709.17491749	-0.04493131
-709.14191419	-0.04649537
-709.10891089	-0.04154378
-709.07590759	-0.03043386
-709.04290429	-0.01440799
-709.00990099	0.00506189
-708.97689769	0.02653158
-708.94389439	0.04861568
-708.91089109	0.06976574
-708.87788779	0.08785115
-708.84488449	0.10027246
-708.81188119	0.10390199
-708.77887789	0.09695146
-708.74587459	0.07988487
-708.71287129	0.05459344
-708.67986799	0.02571377
-708.64686469	-0.00287871
-708.61386139	-0.02781443
-708.58085809	-0.04674379
-708.54785479	-0.05916985
-708.51485149	-0.06488826
-708.48184818	-0.06479002
-708.44884488	-0.05938137
-708.41584158	-0.04978324
-708.38283828	-0.03809003
-708.34983498	-0.02643444
-708.31683168	-0.01703186
-708.28382838	-0.01177989
-708.25082508	-0.01171701
-708.21782178	-0.01704100
-708.18481848	-0.02677216
-708.15181518	-0.03927770
-708.11881188	-0.05174458
-708.08580858	-0.06158905
-708.05280528	-0.06657226
-708.01980198	-0.06491486
-707.98679868	-0.05602553
-707.95379538	-0.04036961
-707.92079208	-0.01883252
-707.88778878	0.00669025
-707.85478548	0.03391194
-707.82178218	0.05976828
-707.78877888	0.08183042
-707.75577558	0.09703825
-707.72277228	0.10337771
-707.68976898	0.09992801
-707.65676568	0.08696641
-707.62376238	0.06630961
