Time_ps,Pulse
88.2080078125,-171.187508771274
88.2568359375,-169.24842004712
88.3056640625,-171.889410561982
88.3544921875,-173.175194060263
88.4033203125,-169.454919442502
88.4521484375,-172.881731609812
88.5009765625,-167.176369356402
88.5498046875,-167.25687777735
88.5986328125,-156.301458051896
88.6474609375,-150.290171078045
88.6962890625,-148.767850133966
88.7451171875,-145.914347330986
88.7939453125,-141.645871390641
88.8427734375,-135.981131023433
88.8916015625,-136.501459510165
88.9404296875,-135.865879079148
88.9892578125,-133.073232905938
89.0380859375,-136.548477481394
89.0869140625,-138.400118004903
89.1357421875,-138.370685648279
89.1845703125,-137.780069268621
89.2333984375,-139.994204557775
89.2822265625,-148.393419088132
89.3310546875,-154.7600300853
89.3798828125,-155.70228634556
89.4287109375,-163.493547122664
89.4775390625,-158.687375668634
89.5263671875,-163.402637530186
89.5751953125,-160.75273545673
89.6240234375,-160.260463288152
89.6728515625,-155.755554531899
89.7216796875,-157.245698860904
89.7705078125,-159.446909778578
89.8193359375,-155.839856517822
89.8681640625,-157.402425438745
89.9169921875,-156.17544016688
89.9658203125,-158.546606158947
90.0146484375,-154.16851385101
90.0634765625,-153.178954887991
90.1123046875,-144.006944140645
90.1611328125,-148.930358647315
90.2099609375,-145.945870606262
90.2587890625,-142.273111270654
90.3076171875,-137.324993693276
90.3564453125,-136.432289780482
90.4052734375,-136.342363766226
90.4541015625,-136.055134895986
90.5029296875,-137.879575230041
90.5517578125,-138.627981959433
90.6005859375,-144.591994855923
90.6494140625,-141.208661940972
90.6982421875,-143.525904244082
90.7470703125,-150.109787502821
90.7958984375,-151.988891515921
90.8447265625,-157.321638249799
90.8935546875,-160.19213367251
90.9423828125,-169.006157637278
90.9912109375,-172.508005820107
91.0400390625,-174.592472619547
91.0888671875,-184.984590055901
91.1376953125,-186.994712051605
91.1865234375,-197.696017079934
91.2353515625,-198.017016401367
91.2841796875,-201.319707983829
91.3330078125,-203.338962491395
91.3818359375,-204.526506302658
91.4306640625,-207.012750037185
91.4794921875,-203.231789725521
91.5283203125,-203.900128914641
91.5771484375,-202.844869820858
91.6259765625,-202.922419650522
91.6748046875,-205.236946486743
91.7236328125,-210.614751243004
91.7724609375,-215.128926991664
91.8212890625,-213.235517469849
91.8701171875,-212.913854260331
91.9189453125,-217.081748661345
91.9677734375,-217.530376585786
92.0166015625,-212.835308638771
92.0654296875,-211.851025756878
92.1142578125,-203.505490761482
92.1630859375,-202.29517916412
92.2119140625,-194.753193859522
92.2607421875,-186.097674776191
92.3095703125,-186.672403440374
92.3583984375,-180.399788557075
92.4072265625,-176.841853158317
92.4560546875,-177.168682629588
92.5048828125,-173.284085383115
92.5537109375,-169.349002640257
92.6025390625,-169.261576329489
92.6513671875,-160.871196865859
92.7001953125,-158.714202987166
92.7490234375,-153.718558621282
92.7978515625,-145.823398835329
92.8466796875,-140.360404848718
92.8955078125,-128.286185724871
92.9443359375,-121.685164176826
92.9931640625,-112.294879522421
93.0419921875,-99.7608657574805
93.0908203125,-84.7450141154705
93.1396484375,-66.7518664229146
93.1884765625,-56.3581648801626
93.2373046875,-38.5380744967114
93.2861328125,-29.2168121604222
93.3349609375,-13.3683579959603
93.3837890625,3.00774550367039
93.4326171875,19.0655642316545
93.4814453125,35.4439278717308
93.5302734375,51.0207533099314
93.5791015625,74.6920675779325
93.6279296875,94.3077046398076
93.6767578125,118.064136889005
93.7255859375,139.421973175664
93.7744140625,166.13047649754
93.8232421875,190.225503212745
93.8720703125,202.521840317932
93.9208984375,223.3093212558
93.9697265625,236.743613637129
94.0185546875,237.138957918951
94.0673828125,230.540616996963
